concept_id,label,concept_class
1002858,Infection of foot,LoincComponent
1002859,Intravascular diastolic | Umbilical artery | Specific blood pressure,LoincHierarchy
1002861,Intravascular mean | Renal artery Left | Specific central blood pressure,LoincHierarchy
1002863,Intravascular diastolic | Arterial system | Timed specific blood pressure,LoincHierarchy
1002864,Intravascular diastolic | Aorta thoracic descending | Specific central blood pressure,LoincHierarchy
1002868,"Vital signs, weight, height, head circumference, oxygen saturation and BMI panel | Patient | Vital Signs Panels",LoincHierarchy
1002869,Systolic flow/Diastolic flow | Fetus | Umbilical artery at placenta | OB ultrasound,LoincHierarchy
1002871,Diameter | Fetus | Aorta | OB ultrasound,LoincHierarchy
1002873,Diameter.perpendicular | Ovary Right | OB ultrasound,LoincHierarchy
1002874,Study observation | Fetuses | Abdomen | OB ultrasound,LoincHierarchy
1002875,Intravascular diastolic | Superior mesenteric artery | Specific central blood pressure,LoincHierarchy
1002882,Temperature difference | Patient | Specific body temperature,LoincHierarchy
1002884,Intravascular systolic | Posterior tibial artery | Specific blood pressure,LoincHierarchy
1002889,SaO2 | Heart.ventricle Right | Specific hemodynamics,LoincHierarchy
1002891,Diameter.max | Ovary Left largest follicle | OB ultrasound,LoincHierarchy
1002896,Study observation | Fetus | Intracranial anatomy | OB ultrasound,LoincHierarchy
1002897,Shunt intrapulmonary | Pulmonary vasculature | Specific hemodynamics,LoincHierarchy
1002899,Body temperature | Respiratory system airway | Specific body temperature,LoincHierarchy
1002900,Diameter | Fetus | Right eye | OB ultrasound,LoincHierarchy
1002905,SaO2 | Blood arterial | Specific hemodynamics,LoincHierarchy
1002909,Breath rate special circumstances | Patient | General respiratory,LoincHierarchy
1002914,Intravascular | Arterial system | Specific blood pressure,LoincHierarchy
1002915,Intravascular mean | Hepatic artery wedge | Specific venous blood pressure,LoincHierarchy
1002916,Study observation | Fetus | Neck | OB ultrasound,LoincHierarchy
1002921,Diameter.largest pocket.mean | Fetus | Amniotic fluid space | OB ultrasound,LoincHierarchy
1002922,Diameter.biparietal.mean | Fetus | OB ultrasound,LoincHierarchy
1002923,Study observation | Fetus | Kidney | OB ultrasound,LoincHierarchy
1002924,Perimeter | Fetus | Abdomen | OB ultrasound,LoincHierarchy
1002928,"Vital signs, weight and height panel | Patient | Vital Signs Panels",LoincHierarchy
